
21:49:49	315332055023	亚青学生区#33楼#B#05#502室9至12
21:49:49	315332055022	亚青学生区#33楼#B#05#502室5至8
21:49:49	315332055021	亚青学生区#33楼#B#05#502室1至4
21:49:49	315332055024	亚青学生区#33楼#B#05#502室13至16
21:49:49	315332055020	亚青学生区#33楼#B#05#502大厅
21:49:49	315332055013	亚青学生区#33楼#B#05#501室9至12
21:49:49	315332055012	亚青学生区#33楼#B#05#501室5至8
21:49:49	315332055011	亚青学生区#33楼#B#05#501室1至4
21:49:50	0000000000000000	亚青学生区#33楼#B#05#501室13至16
21:49:50	315332055010	亚青学生区#33楼#B#05#501大厅
21:49:50	315332044023	亚青学生区#33楼#B#04#402室9至12
21:49:50	315332044022	亚青学生区#33楼#B#04#402室5至8
21:49:50	315332044021	亚青学生区#33楼#B#04#402室1至4
21:49:50	315332044024	亚青学生区#33楼#B#04#402室13至16
21:49:50	315332044020	亚青学生区#33楼#B#04#402大厅
21:49:51	315332044013	亚青学生区#33楼#B#04#401室9至12
21:49:51	315332044012	亚青学生区#33楼#B#04#401室5至8
21:49:51	315332044011	亚青学生区#33楼#B#04#401室1至4
21:49:51	315332044014	亚青学生区#33楼#B#04#401室13至16
21:49:51	315332044010	亚青学生区#33楼#B#04#401大厅
21:49:51	315332033023	亚青学生区#33楼#B#03#302室9至12
21:49:52	315332033022	亚青学生区#33楼#B#03#302室5至8
21:49:52	315332033021	亚青学生区#33楼#B#03#302室1至4
21:49:52	315332033024	亚青学生区#33楼#B#03#302室13至16
21:49:52	315332033020	亚青学生区#33楼#B#03#302大厅
21:49:52	315332033013	亚青学生区#33楼#B#03#301室9至12
21:49:52	315332033012	亚青学生区#33楼#B#03#301室5至8
21:49:52	315332033011	亚青学生区#33楼#B#03#301室1至4
21:49:52	315332033014	亚青学生区#33楼#B#03#301室13至16
21:49:53	315332033010	亚青学生区#33楼#B#03#301大厅
21:49:53	315332022023	亚青学生区#33楼#B#02#202室9至12
21:49:53	315332022022	亚青学生区#33楼#B#02#202室5至8
21:49:53	315332022021	亚青学生区#33楼#B#02#202室1至4
21:49:53	315332022024	亚青学生区#33楼#B#02#202室13至16
21:49:53	315332022020	亚青学生区#33楼#B#02#202大厅
21:49:53	315332022013	亚青学生区#33楼#B#02#201室9至12
21:49:54	315332022012	亚青学生区#33楼#B#02#201室5至8
21:49:54	315332022011	亚青学生区#33楼#B#02#201室1至4
21:49:55	315332022014	亚青学生区#33楼#B#02#201室13至16
21:49:55	315332022010	亚青学生区#33楼#B#02#201大厅
21:49:55	315332011023	亚青学生区#33楼#B#01#102室9至12
21:49:55	315332011022	亚青学生区#33楼#B#01#102室5至8
21:49:55	315332011021	亚青学生区#33楼#B#01#102室1至4
21:49:55	315332011024	亚青学生区#33楼#B#01#102室13至16
21:49:56	315332011020	亚青学生区#33楼#B#01#102大厅
21:49:56	315332011013	亚青学生区#33楼#B#01#101室9至12
21:49:56	315332011012	亚青学生区#33楼#B#01#101室5至8
21:49:56	315332011011	亚青学生区#33楼#B#01#101室1至4
21:49:56	315332011014	亚青学生区#33楼#B#01#101室13至16
21:49:56	315332011010	亚青学生区#33楼#B#01#101大厅
21:49:57	315331055023	亚青学生区#33楼#A#05#502室9至12
21:49:57	315331055022	亚青学生区#33楼#A#05#502室5至8
21:49:57	315331055021	亚青学生区#33楼#A#05#502室1至4
21:49:57	315331055024	亚青学生区#33楼#A#05#502室13至16
21:49:57	315331055020	亚青学生区#33楼#A#05#502大厅
21:49:57	315331055013	亚青学生区#33楼#A#05#501室9至12
21:49:57	315331055012	亚青学生区#33楼#A#05#501室5至8
21:49:58	315331055011	亚青学生区#33楼#A#05#501室1至4
21:49:58	315331055014	亚青学生区#33楼#A#05#501室13至16
21:49:58	315331055010	亚青学生区#33楼#A#05#501大厅
21:49:58	315331044023	亚青学生区#33楼#A#04#402室9至12
21:49:58	315331044022	亚青学生区#33楼#A#04#402室5至8
21:49:58	315331044021	亚青学生区#33楼#A#04#402室1至4
21:49:59	315331044024	亚青学生区#33楼#A#04#402室13至16
21:49:59	315331044020	亚青学生区#33楼#A#04#402大厅
21:49:59	315331044013	亚青学生区#33楼#A#04#401室9至12
21:49:59	315331044012	亚青学生区#33楼#A#04#401室5至8
21:49:59	315331044011	亚青学生区#33楼#A#04#401室1至4
21:49:59	315331044014	亚青学生区#33楼#A#04#401室13至16
21:49:59	315331044010	亚青学生区#33楼#A#04#401大厅
21:50:00	315331033023	亚青学生区#33楼#A#03#302室9至12
21:50:00	315331033022	亚青学生区#33楼#A#03#302室5至8
21:50:00	315331033021	亚青学生区#33楼#A#03#302室1至4
21:50:00	315331033024	亚青学生区#33楼#A#03#302室13至16
21:50:00	315331033020	亚青学生区#33楼#A#03#302大厅
21:50:00	315331033013	亚青学生区#33楼#A#03#301室9至12
21:50:00	315331033012	亚青学生区#33楼#A#03#301室5至8
21:50:00	315331033011	亚青学生区#33楼#A#03#301室1至4
21:50:01	315331033014	亚青学生区#33楼#A#03#301室13至16
21:50:01	315331033010	亚青学生区#33楼#A#03#301大厅
21:50:01	315331022023	亚青学生区#33楼#A#02#202室9至12
21:50:01	315331022022	亚青学生区#33楼#A#02#202室5至8
21:50:01	315331022021	亚青学生区#33楼#A#02#202室1至4
21:50:01	315331022024	亚青学生区#33楼#A#02#202室13至16
21:50:02	315331022020	亚青学生区#33楼#A#02#202大厅
21:50:02	315331022013	亚青学生区#33楼#A#02#201室9至12
21:50:02	315331022012	亚青学生区#33楼#A#02#201室5至8
21:50:02	315331022011	亚青学生区#33楼#A#02#201室1至4
21:50:02	315331022014	亚青学生区#33楼#A#02#201室13至16
21:50:02	315331022010	亚青学生区#33楼#A#02#201大厅
21:50:02	315331011023	亚青学生区#33楼#A#01#102室9至12
21:50:03	315331011022	亚青学生区#33楼#A#01#102室5至8
21:50:03	315331011021	亚青学生区#33楼#A#01#102室1至4
21:50:03	315331011020	亚青学生区#33楼#A#01#102大厅
21:50:03	315331011013	亚青学生区#33楼#A#01#101室9至12
21:50:03	315331011012	亚青学生区#33楼#A#01#101室5至8
21:50:03	315331011011	亚青学生区#33楼#A#01#101室1至4
21:50:03	315331011010	亚青学生区#33楼#A#01#101大厅

21:50:04	315322055023	亚青学生区#32楼#B#05#502室9至12
21:50:04	315322055022	亚青学生区#32楼#B#05#502室5至8
21:50:04	315322055021	亚青学生区#32楼#B#05#502室1至4
21:50:05	315322055024	亚青学生区#32楼#B#05#502室13至16
21:50:05	315322055020	亚青学生区#32楼#B#05#502大厅
21:50:05	315322055013	亚青学生区#32楼#B#05#501室9至12
21:50:05	315322055012	亚青学生区#32楼#B#05#501室5至8
21:50:05	315322055011	亚青学生区#32楼#B#05#501室1至4
21:50:05	315322055014	亚青学生区#32楼#B#05#501室13至16
21:50:05	315322055010	亚青学生区#32楼#B#05#501大厅
21:50:06	315322044023	亚青学生区#32楼#B#04#402室9至12
21:50:06	315322044022	亚青学生区#32楼#B#04#402室5至8
21:50:06	315322044021	亚青学生区#32楼#B#04#402室1至4
21:50:06	315322044024	亚青学生区#32楼#B#04#402室13至16
21:50:06	315322044020	亚青学生区#32楼#B#04#402大厅
21:50:06	315322044013	亚青学生区#32楼#B#04#401室9至12
21:50:06	315322044012	亚青学生区#32楼#B#04#401室5至8
21:50:06	315322044011	亚青学生区#32楼#B#04#401室1至4
21:50:07	315322044014	亚青学生区#32楼#B#04#401室13至16
21:50:07	315322044010	亚青学生区#32楼#B#04#401大厅
21:50:07	315322033023	亚青学生区#32楼#B#03#302室9至12
21:50:07	315322033022	亚青学生区#32楼#B#03#302室5至8
21:50:07	315322033021	亚青学生区#32楼#B#03#302室1至4
21:50:07	315322033024	亚青学生区#32楼#B#03#302室13至16
21:50:08	315322033020	亚青学生区#32楼#B#03#302大厅
21:50:08	315322033013	亚青学生区#32楼#B#03#301室9至12
21:50:08	315322033012	亚青学生区#32楼#B#03#301室5至8
21:50:08	315322033011	亚青学生区#32楼#B#03#301室1至4
21:50:08	315322033014	亚青学生区#32楼#B#03#301室13至16
21:50:08	315322033010	亚青学生区#32楼#B#03#301大厅
21:50:08	315322022023	亚青学生区#32楼#B#02#202室9至12
21:50:09	315322022022	亚青学生区#32楼#B#02#202室5至8
21:50:09	315322022021	亚青学生区#32楼#B#02#202室1至4
21:50:09	315322022024	亚青学生区#32楼#B#02#202室13至16
21:50:09	315322022020	亚青学生区#32楼#B#02#202大厅
21:50:09	315322022013	亚青学生区#32楼#B#02#201室9至12
21:50:09	315322022012	亚青学生区#32楼#B#02#201室5至8
21:50:09	315322022011	亚青学生区#32楼#B#02#201室1至4
21:50:09	315322022014	亚青学生区#32楼#B#02#201室13至16
21:50:10	315322022010	亚青学生区#32楼#B#02#201大厅
21:50:10	315322011023	亚青学生区#32楼#B#01#102室9至12
21:50:10	315322011022	亚青学生区#32楼#B#01#102室5至8
21:50:10	315322011021	亚青学生区#32楼#B#01#102室1至4
21:50:10	315322011024	亚青学生区#32楼#B#01#102室13至16
21:50:10	315322011020	亚青学生区#32楼#B#01#102大厅
21:50:11	315322011013	亚青学生区#32楼#B#01#101室9至12
21:50:11	315322011012	亚青学生区#32楼#B#01#101室5至8
21:50:11	315322011011	亚青学生区#32楼#B#01#101室1至4
21:50:11	315322011014	亚青学生区#32楼#B#01#101室13至16
21:50:11	315322011010	亚青学生区#32楼#B#01#101大厅
21:50:12	315321055023	亚青学生区#32楼#A#05#502室9至12
21:50:12	315321055022	亚青学生区#32楼#A#05#502室5至8
21:50:12	315321055021	亚青学生区#32楼#A#05#502室1至4
21:50:12	315321055024	亚青学生区#32楼#A#05#502室13至16
21:50:12	315321055020	亚青学生区#32楼#A#05#502大厅
21:50:12	315321055013	亚青学生区#32楼#A#05#501室9至12
21:50:12	315321055012	亚青学生区#32楼#A#05#501室5至8
21:50:13	315321055011	亚青学生区#32楼#A#05#501室1至4
21:50:13	315321055014	亚青学生区#32楼#A#05#501室13至16
21:50:13	315321055010	亚青学生区#32楼#A#05#501大厅
21:50:13	315321044023	亚青学生区#32楼#A#04#402室9至12
21:50:13	315321044022	亚青学生区#32楼#A#04#402室5至8
21:50:13	315321044021	亚青学生区#32楼#A#04#402室1至4
21:50:13	315321044024	亚青学生区#32楼#A#04#402室13至16
21:50:14	315321044020	亚青学生区#32楼#A#04#402大厅
21:50:14	315321044013	亚青学生区#32楼#A#04#401室9至12
21:50:14	315321044012	亚青学生区#32楼#A#04#401室5至8
21:50:14	315321044011	亚青学生区#32楼#A#04#401室1至4
21:50:14	315321044014	亚青学生区#32楼#A#04#401室13至16
21:50:14	315321044010	亚青学生区#32楼#A#04#401大厅
21:50:15	315321033023	亚青学生区#32楼#A#03#302室9至12
21:50:15	315321033022	亚青学生区#32楼#A#03#302室5至8
21:50:15	315321033021	亚青学生区#32楼#A#03#302室1至4
21:50:15	315321033024	亚青学生区#32楼#A#03#302室13至16
21:50:15	315321033020	亚青学生区#32楼#A#03#302大厅
21:50:15	315321033013	亚青学生区#32楼#A#03#301室9至12
21:50:15	315321033012	亚青学生区#32楼#A#03#301室5至8
21:50:15	315321033011	亚青学生区#32楼#A#03#301室1至4
21:50:16	315321033014	亚青学生区#32楼#A#03#301室13至16
21:50:16	315321033010	亚青学生区#32楼#A#03#301大厅
21:50:16	315321022023	亚青学生区#32楼#A#02#202室9至12
21:50:16	315321022022	亚青学生区#32楼#A#02#202室5至8
21:50:16	315321022021	亚青学生区#32楼#A#02#202室1至4
21:50:16	315321022024	亚青学生区#32楼#A#02#202室13至16
21:50:17	315321022020	亚青学生区#32楼#A#02#202大厅
21:50:17	315321022013	亚青学生区#32楼#A#02#201室9至12
21:50:17	315321022012	亚青学生区#32楼#A#02#201室5至8
21:50:17	315321022011	亚青学生区#32楼#A#02#201室1至4
21:50:17	315321022014	亚青学生区#32楼#A#02#201室13至16
21:50:17	315321022010	亚青学生区#32楼#A#02#201大厅
21:50:17	315321011023	亚青学生区#32楼#A#01#102室9至12
21:50:18	315321011022	亚青学生区#32楼#A#01#102室5至8
21:50:18	315321011021	亚青学生区#32楼#A#01#102室1至4
21:50:18	315321011020	亚青学生区#32楼#A#01#102大厅
21:50:18	315321011013	亚青学生区#32楼#A#01#101室9至12
21:50:18	315321011012	亚青学生区#32楼#A#01#101室5至8
21:50:18	315321011011	亚青学生区#32楼#A#01#101室1至4
21:50:18	315321011014	亚青学生区#32楼#A#01#101室13至16
21:50:18	315321011010	亚青学生区#32楼#A#01#101大厅

21:50:19	315312055023	亚青学生区#31楼#B#05#502室9至12
21:50:19	315312055022	亚青学生区#31楼#B#05#502室5至8
21:50:20	315312055021	亚青学生区#31楼#B#05#502室1至4
21:50:20	315312055024	亚青学生区#31楼#B#05#502室13至16
21:50:20	315312055020	亚青学生区#31楼#B#05#502大厅
21:50:20	315312055013	亚青学生区#31楼#B#05#501室9至12
21:50:20	315312055012	亚青学生区#31楼#B#05#501室5至8
21:50:20	315312055011	亚青学生区#31楼#B#05#501室1至4
21:50:20	315312055014	亚青学生区#31楼#B#05#501室13至16
21:50:20	315312055010	亚青学生区#31楼#B#05#501大厅
21:50:21	315312044023	亚青学生区#31楼#B#04#402室9至12
21:50:21	315312044022	亚青学生区#31楼#B#04#402室5至8
21:50:21	315312044021	亚青学生区#31楼#B#04#402室1至4
21:50:21	315312044024	亚青学生区#31楼#B#04#402室13至16
21:50:21	315312044020	亚青学生区#31楼#B#04#402大厅
21:50:21	315312044013	亚青学生区#31楼#B#04#401室9至12
21:50:21	315312044012	亚青学生区#31楼#B#04#401室5至8
21:50:22	315312044011	亚青学生区#31楼#B#04#401室1至4
21:50:22	315312044014	亚青学生区#31楼#B#04#401室13至16
21:50:22	315312044010	亚青学生区#31楼#B#04#401大厅
21:50:22	315312033023	亚青学生区#31楼#B#03#302室9至12
21:50:22	315312033022	亚青学生区#31楼#B#03#302室5至8
21:50:22	315312033021	亚青学生区#31楼#B#03#302室1至4
21:50:23	315312033024	亚青学生区#31楼#B#03#302室13至16
21:50:23	315312033020	亚青学生区#31楼#B#03#302大厅
21:50:23	315312033013	亚青学生区#31楼#B#03#301室9至12
21:50:23	315312033012	亚青学生区#31楼#B#03#301室5至8
21:50:23	315312033011	亚青学生区#31楼#B#03#301室1至4
21:50:23	315312033014	亚青学生区#31楼#B#03#301室13至16
21:50:23	315312033010	亚青学生区#31楼#B#03#301大厅
21:50:24	315312022023	亚青学生区#31楼#B#02#202室9至12
21:50:24	315312022022	亚青学生区#31楼#B#02#202室5至8
21:50:24	315312022021	亚青学生区#31楼#B#02#202室1至4
21:50:24	315312022024	亚青学生区#31楼#B#02#202室13至16
21:50:24	315312022020	亚青学生区#31楼#B#02#202大厅
21:50:24	315312022013	亚青学生区#31楼#B#02#201室9至12
21:50:24	315312022012	亚青学生区#31楼#B#02#201室5至8
21:50:24	315312022011	亚青学生区#31楼#B#02#201室1至4
21:50:25	315312022014	亚青学生区#31楼#B#02#201室13至16
21:50:25	315312022010	亚青学生区#31楼#B#02#201大厅
21:50:25	315312011023	亚青学生区#31楼#B#01#102室9至12
21:50:25	315312011022	亚青学生区#31楼#B#01#102室5至8
21:50:25	315312011021	亚青学生区#31楼#B#01#102室1至4
21:50:25	315312011024	亚青学生区#31楼#B#01#102室13至16
21:50:26	315312011020	亚青学生区#31楼#B#01#102大厅
21:50:26	315312011013	亚青学生区#31楼#B#01#101室9至12
21:50:26	315312011012	亚青学生区#31楼#B#01#101室5至8
21:50:26	315312011011	亚青学生区#31楼#B#01#101室1至4
21:50:26	315312011014	亚青学生区#31楼#B#01#101室13至16
21:50:26	315312011010	亚青学生区#31楼#B#01#101大厅
21:50:27	315311055023	亚青学生区#31楼#A#05#502室9至12
21:50:27	315311055022	亚青学生区#31楼#A#05#502室5至8
21:50:27	315311055021	亚青学生区#31楼#A#05#502室1至4
21:50:27	315311055024	亚青学生区#31楼#A#05#502室13至16
